,Point of Sale Country,Company Name,Department,Travel Start Date,Travel End Date,Origin,Destination,Route,In Policy,Booking Method,Segment Count,Employee ID,Unit of Measurement,Currency,Mileage,Carbon Emission,Ticket Expense,Mileage Per ticket,Ticket Expense Per ticket,Carbon Emission Per ticket,Day of Week
3,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-07-12,2022-07-12,Banbury,London Marylebone,Banbury - London Marylebone,Yes,Online,1,20298.0,Kg|Km,GBP,120.86,4.96729,45.3,120.86,45.3,4.96729,Tuesday
1195,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-10-19,2022-10-19,Stockport,London Euston,Stockport - London Euston,No,Online,2,17726.0,Kg|Km,GBP,632.56,25.99832,510.0,316.28,255.0,12.99916,Wednesday
1196,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-06-15,2023-06-15,Stockport,London Euston,Stockport - London Euston,Yes,Online,1,15538.0,Kg|Km,GBP,316.44,13.00555,184.7,316.44,184.7,13.00555,Thursday
1197,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-05-17,2023-05-17,Stockport,Newport (South Wales),Stockport - Newport (South Wales),Yes,Online,2,23933.0,Kg|Km,GBP,558.2,22.9419,93.0,279.1,46.5,11.47095,Wednesday
1198,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-07-24,2023-07-24,Stockport,Newport (South Wales),Stockport - Newport (South Wales),Yes,Online,1,15538.0,Kg|Km,GBP,278.93,11.46386,82.9,278.93,82.9,11.46386,Monday
1199,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-11-27,2023-11-27,Stockport,Newport (South Wales),Stockport - Newport (South Wales),Yes,Online,1,15688.0,Kg|Km,GBP,278.93,11.46386,48.6,278.93,48.6,11.46386,Monday
1200,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-09-01,2023-09-01,Stockport,Newport (South Wales),Stockport - Newport (South Wales),Yes,Online,1,15612.0,Kg|Km,GBP,278.93,11.46386,32.0,278.93,32.0,11.46386,Friday
1201,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-01-13,2020-01-13,Stockport,Rye House,Stockport - Rye House,Yes,Online,1,23933.0,Kg|Km,GBP,318.98,13.11005,176.0,318.98,176.0,13.11005,Monday
1202,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-09-24,2020-09-24,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,15538.0,Kg|Km,GBP,948.69,38.99109,216.1,316.23,72.03333333333333,12.99703,Thursday
1203,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-01-10,2023-03-10,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,19444.0,Kg|Km,GBP,948.69,38.99109,97.0,316.23,32.333333333333336,12.99703,Tuesday
1204,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-01-20,2022-01-20,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,27093.0,Kg|Km,GBP,929.72,38.21144,249.7,309.9066666666667,83.23333333333333,12.737146666666668,Thursday
1205,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-05-25,2021-05-27,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,23933.0,Kg|Km,GBP,948.69,38.99109,306.4,316.23,102.13333333333333,12.99703,Tuesday
1206,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-01-12,2021-02-12,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,27093.0,Kg|Km,GBP,929.72,38.21144,227.1,309.9066666666667,75.7,12.737146666666668,Tuesday
1207,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-10-25,2022-10-25,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,15637.0,Kg|Km,GBP,948.69,38.99109,163.0,316.23,54.333333333333336,12.99703,Tuesday
1208,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-02-22,2023-02-23,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,15538.0,Kg|Km,GBP,948.69,38.99109,241.2,316.23,80.39999999999999,12.99703,Wednesday
1209,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-06-12,2023-07-12,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,15612.0,Kg|Km,GBP,948.69,38.99109,86.0,316.23,28.666666666666668,12.99703,Monday
1210,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-11-23,2021-11-24,Stockport,Stockport,Stockport - Stockport,Yes,Online,12,23933.0,Kg|Km,GBP,3794.75,155.96434,249.3,316.2291666666667,20.775000000000002,12.997028333333333,Tuesday
1211,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-01-12,2021-02-12,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,23933.0,Kg|Km,GBP,948.69,38.99109,226.9,316.23,75.63333333333334,12.99703,Tuesday
1212,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-09-16,2020-09-16,Stockport,Stockport,Stockport - Stockport,No,Online,3,15538.0,Kg|Km,GBP,948.69,38.99109,221.0,316.23,73.66666666666667,12.99703,Wednesday
1213,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-01-23,2023-01-24,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,27093.0,Kg|Km,GBP,948.69,38.99109,235.5,316.23,78.5,12.99703,Monday
1214,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-09-28,2020-09-29,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,15538.0,Kg|Km,GBP,948.69,38.99109,103.1,316.23,34.36666666666667,12.99703,Monday
1215,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-06-28,2023-06-29,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,15538.0,Kg|Km,GBP,948.69,38.99109,257.0,316.23,85.66666666666667,12.99703,Wednesday
1216,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-07-11,2023-08-11,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,21739.0,Kg|Km,GBP,948.69,38.99109,187.8,316.23,62.6,12.99703,Tuesday
1217,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-10-11,2021-11-11,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,23933.0,Kg|Km,GBP,948.69,38.99109,304.7,316.23,101.56666666666666,12.99703,Monday
1218,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-08-03,2023-09-03,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,19444.0,Kg|Km,GBP,948.69,38.99109,217.4,316.23,72.46666666666667,12.99703,Thursday
1219,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-05-23,2023-05-25,Stockport,Stockport,Stockport - Stockport,No,Online,3,15757.0,Kg|Km,GBP,883.09,36.29482,75.2,294.36333333333334,25.066666666666666,12.098273333333333,Tuesday
1220,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-11-29,2023-11-30,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,20298.0,Kg|Km,GBP,948.69,38.99109,132.0,316.23,44.0,12.99703,Wednesday
1221,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-03-07,2023-04-07,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,15612.0,Kg|Km,GBP,902.67,37.09969,92.8,300.89,30.933333333333334,12.366563333333334,Tuesday
1222,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-02-13,2023-02-13,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,15538.0,Kg|Km,GBP,948.69,38.99109,235.5,316.23,78.5,12.99703,Monday
1223,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-06-19,2023-06-20,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,27093.0,Kg|Km,GBP,948.69,38.99109,107.0,316.23,35.666666666666664,12.99703,Monday
1224,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-11-19,2020-11-20,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,27093.0,Kg|Km,GBP,929.72,38.21144,232.9,309.9066666666667,77.63333333333334,12.737146666666668,Thursday
1225,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-02-19,2020-02-20,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,23933.0,Kg|Km,GBP,938.79,38.58429,331.0,312.93,110.33333333333333,12.86143,Wednesday
1226,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-11-03,2020-11-03,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,19444.0,Kg|Km,GBP,948.69,38.99109,360.0,316.23,120.0,12.99703,Tuesday
1227,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-09-25,2023-09-25,Stockport,Stockport,Stockport - Stockport,Yes,Online,7,27093.0,Kg|Km,GBP,2213.81,90.98772,140.3,316.25857142857143,20.042857142857144,12.998245714285714,Monday
1228,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-03-05,2022-03-05,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,25152.0,Kg|Km,GBP,948.69,38.99109,369.4,316.23,123.13333333333333,12.99703,Saturday
1229,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-06-22,2021-06-23,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,27093.0,Kg|Km,GBP,948.69,38.99109,210.4,316.23,70.13333333333334,12.99703,Tuesday
1230,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-03-20,2020-03-20,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,19444.0,Kg|Km,GBP,948.69,38.99109,96.3,316.23,32.1,12.99703,Friday
1231,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-04-26,2023-04-28,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,23933.0,Kg|Km,GBP,929.72,38.21144,253.6,309.9066666666667,84.53333333333333,12.737146666666668,Wednesday
1232,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-12-15,2021-12-16,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,23933.0,Kg|Km,GBP,948.69,38.99109,369.4,316.23,123.13333333333333,12.99703,Wednesday
1233,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-10-21,2021-10-22,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,27093.0,Kg|Km,GBP,948.69,38.99109,226.9,316.23,75.63333333333334,12.99703,Thursday
1234,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-02-03,2022-02-03,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,19444.0,Kg|Km,GBP,948.69,38.99109,269.9,316.23,89.96666666666665,12.99703,Thursday
1235,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-10-17,2022-10-18,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,19444.0,Kg|Km,GBP,948.69,38.99109,103.9,316.23,34.63333333333333,12.99703,Monday
1236,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-05-18,2023-05-18,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,15538.0,Kg|Km,GBP,948.69,38.99109,257.0,316.23,85.66666666666667,12.99703,Thursday
1237,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-10-03,2020-03-13,Stockport,Stockport,Stockport - Stockport,No,Online,9,20298.0,Kg|Km,GBP,2846.06,116.97326,185.0,316.2288888888889,20.555555555555557,12.997028888888888,Saturday
1238,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-07-11,2023-09-11,Stockport,Stockport,Stockport - Stockport,Yes,Online,3,27756.0,Kg|Km,GBP,948.69,38.99109,119.3,316.23,39.766666666666666,12.99703,Tuesday
1239,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-03-02,2020-03-02,Stockport,West Drayton,Stockport - West Drayton,Yes,Online,1,27093.0,Kg|Km,GBP,310.51,12.76187,74.0,310.51,74.0,12.76187,Monday
1240,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-06-12,2022-06-12,Stockport,West Drayton,Stockport - West Drayton,Yes,Online,2,27093.0,Kg|Km,GBP,621.02,25.52373,71.8,310.51,35.9,12.761865,Sunday
1241,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-03-02,2020-05-02,Stockport,West Drayton,Stockport - West Drayton,Yes,Online,2,27093.0,Kg|Km,GBP,620.11,25.48665,122.15,310.055,61.075,12.743325,Monday
1243,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-10-25,2023-10-25,Stockport,West Drayton,Stockport - West Drayton,Yes,Online,1,15538.0,Kg|Km,GBP,310.51,12.76187,201.6,310.51,201.6,12.76187,Wednesday
1244,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-06-12,2022-06-12,Stockport,West Drayton,Stockport - West Drayton,Yes,Online,1,27093.0,Kg|Km,GBP,310.51,12.76187,71.8,310.51,71.8,12.76187,Sunday
1255,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-06-05,2021-06-05,Stoke On Trent,Stoke On Trent,Stoke On Trent - Stoke On Trent,No,Online,3,15637.0,Kg|Km,GBP,756.33,31.08535,115.9,252.11,38.63333333333333,10.361783333333333,Saturday
1256,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-11-22,2022-11-22,Stoke On Trent,Stoke On Trent,Stoke On Trent - Stoke On Trent,Yes,Online,3,15637.0,Kg|Km,GBP,756.33,31.08535,203.4,252.11,67.8,10.361783333333333,Tuesday
1257,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-09-27,2022-09-27,Stoke On Trent,Stoke On Trent,Stoke On Trent - Stoke On Trent,Yes,Online,3,15637.0,Kg|Km,GBP,756.33,31.08535,191.7,252.11,63.9,10.361783333333333,Tuesday
1258,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-06-12,2022-06-12,Stoke On Trent,Stoke On Trent,Stoke On Trent - Stoke On Trent,Yes,Online,3,15637.0,Kg|Km,GBP,756.33,31.08535,215.1,252.11,71.7,10.361783333333333,Sunday
1261,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-02-29,2020-02-03,Strasbourg,St Pancras International,Strasbourg - St Pancras International,Unknown,Agent Assisted,2,27633.0,Kg|Km,GBP,1584.39,9.50633,288.16,792.195,144.08,4.753165,Saturday
1265,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-05-10,2023-05-10,Stratford International,Ebbsfleet International,Stratford International - Ebbsfleet International,Yes,Online,1,14799.0,Kg|Km,GBP,34.22,1.40625,20.1,34.22,20.1,1.40625,Wednesday
1266,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-05-05,2022-05-05,Stratford International,Ebbsfleet International,Stratford International - Ebbsfleet International,Yes,Online,1,14792.0,Kg|Km,GBP,34.22,1.40625,19.0,34.22,19.0,1.40625,Thursday
1267,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-08-25,2022-08-25,Stratford International,Ebbsfleet International,Stratford International - Ebbsfleet International,Yes,Online,1,14790.0,Kg|Km,GBP,34.22,1.40625,19.0,34.22,19.0,1.40625,Thursday
1269,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-11-12,2023-11-12,Tamworth,Livingston North,Tamworth - Livingston North,Yes,Online,1,0.0,Kg|Km,GBP,487.9,20.05249,81.0,487.9,81.0,20.05249,Sunday
1270,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-04-12,2023-08-12,Tamworth,Livingston North,Tamworth - Livingston North,Yes,Online,2,0.0,Kg|Km,GBP,975.79,40.10494,158.9,487.895,79.45,20.05247,Wednesday
1271,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-11-12,2023-12-15,Tamworth,Livingston North,Tamworth - Livingston North,Yes,Online,4,0.0,Kg|Km,GBP,1951.58,80.20987,158.9,487.895,39.725,20.0524675,Sunday
1272,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-11-27,2023-01-12,Tamworth,Tamworth,Tamworth - Tamworth,Yes,Online,3,0.0,Kg|Km,GBP,1461.99,60.08787,161.2,487.33,53.73333333333333,20.02929,Monday
1283,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-01-12,2021-01-12,Tottenham Hale,Rye House,Tottenham Hale - Rye House,Yes,Online,1,23933.0,Kg|Km,GBP,25.6,1.05197,12.3,25.6,12.3,1.05197,Tuesday
1284,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-05-25,2021-05-25,Tottenham Hale,Rye House,Tottenham Hale - Rye House,Yes,Online,1,23933.0,Kg|Km,GBP,25.6,1.05197,8.9,25.6,8.9,1.05197,Tuesday
1285,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-01-31,2022-01-31,Tottenham Hale,Rye House,Tottenham Hale - Rye House,Yes,Online,1,23933.0,Kg|Km,GBP,25.6,1.05197,8.9,25.6,8.9,1.05197,Monday
1286,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-09-29,2023-09-29,Unknown,Ebbsfleet International,Unknown - Ebbsfleet International,Yes,Online,1,14792.0,Kg|Km,GBP,241.4,9.92158,20.2,241.4,20.2,9.92158,Friday
1287,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-01-11,2023-01-11,Unknown,Hayes & Harlington,Unknown - Hayes & Harlington,Yes,Online,1,23933.0,Kg|Km,GBP,241.4,9.92158,10.4,241.4,10.4,9.92158,Wednesday
1302,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-11-02,2020-11-02,Ware (Herts),London Liverpool Street,Ware (Herts) - London Liverpool Street,Yes,Online,2,23933.0,Kg|Km,GBP,72.3,2.97166,14.1,36.15,7.05,1.48583,Monday
1303,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-11-02,2020-11-02,Ware (Herts),Seven Sisters,Ware (Herts) - Seven Sisters,Yes,Online,1,23933.0,Kg|Km,GBP,28.29,1.16284,14.1,28.29,14.1,1.16284,Monday
1304,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-05-27,2021-05-27,Ware (Herts),Tottenham Hale,Ware (Herts) - Tottenham Hale,Yes,Online,1,23933.0,Kg|Km,GBP,27.79,1.14217,11.1,27.79,11.1,1.14217,Thursday
1317,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-11-17,2022-11-18,Warrington Bank Quay,Warrington Bank Quay,Warrington Bank Quay - Warrington Bank Quay,Yes,Online,3,29715.0,Kg|Km,GBP,918.2,37.73786,140.0,306.06666666666666,46.666666666666664,12.579286666666667,Thursday
1318,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-02-21,2023-02-25,Warrington Bank Quay,Warrington Bank Quay,Warrington Bank Quay - Warrington Bank Quay,Yes,Online,3,29715.0,Kg|Km,GBP,918.2,37.73786,82.6,306.06666666666666,27.53333333333333,12.579286666666667,Tuesday
1321,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-05-18,2023-05-18,Warrington Bank Quay,Warrington Bank Quay,Warrington Bank Quay - Warrington Bank Quay,Yes,Online,3,29715.0,Kg|Km,GBP,918.2,37.73786,342.6,306.06666666666666,114.2,12.579286666666667,Thursday
1326,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-03-16,2023-03-16,West Drayton,Cardiff Central,West Drayton - Cardiff Central,Yes,Online,2,27093.0,Kg|Km,GBP,429.82,17.6658,139.7,214.91,69.85,8.8329,Thursday
1328,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-01-30,2020-01-30,West Drayton,London Paddington,West Drayton - London Paddington,Yes,Online,2,24651.0,Kg|Km,GBP,50.73,2.08483,19.1,25.365,9.55,1.042415,Thursday
1329,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-02-26,2020-02-26,West Drayton,London Paddington,West Drayton - London Paddington,Yes,Online,2,29423.0,Kg|Km,GBP,50.73,2.08483,19.0,25.365,9.5,1.042415,Wednesday
1333,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-05-02,2020-05-02,West Drayton,Stockport,West Drayton - Stockport,Yes,Online,1,27093.0,Kg|Km,GBP,309.61,12.72478,95.3,309.61,95.3,12.72478,Saturday
1334,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-02-19,2020-02-19,West Drayton,Stockport,West Drayton - Stockport,Yes,Online,3,27093.0,Kg|Km,GBP,929.72,38.21144,213.65,309.9066666666667,71.21666666666667,12.737146666666668,Wednesday
1335,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-06-02,2020-06-02,West Drayton,Stockport,West Drayton - Stockport,Yes,Online,2,27093.0,Kg|Km,GBP,620.11,25.48665,213.65,310.055,106.825,12.743325,Tuesday
